annee,indicateur,valeur,region
2021,Taux d'alphabétisation (%),84.1,Total
2021,Taux d'alphabétisation (%),61.8,Total
2021,Taux d'alphabétisation (%),89.7,Total
2021,Taux d'alphabétisation (%),81.1,Total
2021,Taux d'alphabétisation (%),90.5,Total
2021,Taux d'alphabétisation (%),52.5,Total
2021,Taux d'alphabétisation (%),59.3,Total
2022,Taux d'alphabétisation (%),88.1,Artibonite
2022,Taux d'alphabétisation (%),47.9,Artibonite
2022,Taux d'alphabétisation (%),72.0,Artibonite
2022,Taux d'alphabétisation (%),63.9,Artibonite
2022,Taux d'alphabétisation (%),55.3,Artibonite
2022,Taux d'alphabétisation (%),67.8,Artibonite
2022,Taux d'alphabétisation (%),72.4,Artibonite
2022,Taux d'alphabétisation (%),66.8,Artibonite
2022,Taux d'alphabétisation (%),81.5,Artibonite
2022,Taux d'alphabétisation (%),73.9,Artibonite
2022,Taux d'alphabétisation (%),51.1,Artibonite
2022,Taux d'alphabétisation (%),84.2,Artibonite
2022,Taux d'alphabétisation (%),57.4,Artibonite
2022,Taux d'alphabétisation (%),83.2,Artibonite
2022,Taux d'alphabétisation (%),51.8,Artibonite
2022,Taux d'alphabétisation (%),62.9,Artibonite
2022,Taux d'alphabétisation (%),50.1,Artibonite
2022,Taux d'alphabétisation (%),68.2,Artibonite
2022,Taux d'alphabétisation (%),85.1,Artibonite
2022,Taux d'alphabétisation (%),63.0,Artibonite
2022,Taux d'alphabétisation (%),89.2,Centre
2022,Taux d'alphabétisation (%),54.1,Centre
2022,Taux d'alphabétisation (%),79.9,Centre
2022,Taux d'alphabétisation (%),90.5,Centre
2022,Taux d'alphabétisation (%),54.1,Centre
2022,Taux d'alphabétisation (%),73.7,Centre
2022,Taux d'alphabétisation (%),47.8,Centre
2022,Taux d'alphabétisation (%),54.2,Centre
2022,Taux d'alphabétisation (%),73.2,Centre
2022,Taux d'alphabétisation (%),85.6,Centre
2022,Taux d'alphabétisation (%),60.6,Centre
2022,Taux d'alphabétisation (%),54.1,Centre
2022,Taux d'alphabétisation (%),46.5,Centre
2022,Taux d'alphabétisation (%),63.8,Centre
2022,Taux d'alphabétisation (%),53.9,Centre
2022,Taux d'alphabétisation (%),91.5,Centre
2022,Taux d'alphabétisation (%),72.5,Centre
2022,Taux d'alphabétisation (%),58.8,Centre
2022,Taux d'alphabétisation (%),88.6,Centre
2022,Taux d'alphabétisation (%),68.8,Centre
2022,Taux d'alphabétisation (%),67.8,Centre
2022,Taux d'alphabétisation (%),92.6,Centre
2022,Taux d'alphabétisation (%),53.0,Grand'Anse
2022,Taux d'alphabétisation (%),75.6,Grand'Anse
2022,Taux d'alphabétisation (%),54.6,Grand'Anse
2022,Taux d'alphabétisation (%),93.6,Grand'Anse
2022,Taux d'alphabétisation (%),52.9,Grand'Anse
2022,Taux d'alphabétisation (%),72.6,Grand'Anse
2022,Taux d'alphabétisation (%),94.7,Grand'Anse
2022,Taux d'alphabétisation (%),89.7,Grand'Anse
2022,Taux d'alphabétisation (%),53.7,Grand'Anse
2022,Taux d'alphabétisation (%),82.4,Grand'Anse
2022,Taux d'alphabétisation (%),77.4,Grand'Anse
2022,Taux d'alphabétisation (%),67.4,Grand'Anse
2022,Taux d'alphabétisation (%),84.1,Grand'Anse
2022,Taux d'alphabétisation (%),74.2,Grand'Anse
2022,Taux d'alphabétisation (%),49.2,Grand'Anse
2022,Taux d'alphabétisation (%),89.2,Grand'Anse
2022,Taux d'alphabétisation (%),77.7,Grand'Anse
2022,Taux d'alphabétisation (%),50.2,Grand'Anse
2022,Taux d'alphabétisation (%),79.4,Grand'Anse
2022,Taux d'alphabétisation (%),95.0,Grand'Anse
2022,Taux d'alphabétisation (%),85.6,Nippes
2022,Taux d'alphabétisation (%),57.2,Nippes
2022,Taux d'alphabétisation (%),92.2,Nippes
2022,Taux d'alphabétisation (%),53.0,Nippes
2022,Taux d'alphabétisation (%),52.3,Nippes
2022,Taux d'alphabétisation (%),87.2,Nippes
2022,Taux d'alphabétisation (%),51.4,Nippes
2022,Taux d'alphabétisation (%),61.7,Nippes
2022,Taux d'alphabétisation (%),54.3,Nippes
2022,Taux d'alphabétisation (%),74.8,Nippes
2022,Taux d'alphabétisation (%),71.0,Nippes
2022,Taux d'alphabétisation (%),61.2,Nippes
2022,Taux d'alphabétisation (%),49.2,Nippes
2022,Taux d'alphabétisation (%),89.4,Nippes
2022,Taux d'alphabétisation (%),56.7,Nippes
2022,Taux d'alphabétisation (%),94.4,Nippes
2022,Taux d'alphabétisation (%),95.3,Nippes
2022,Taux d'alphabétisation (%),51.5,Nippes
2022,Taux d'alphabétisation (%),71.0,Nippes
2022,Taux d'alphabétisation (%),82.0,Nippes
2022,Taux d'alphabétisation (%),71.5,Nippes
2022,Taux d'alphabétisation (%),46.4,Nippes
2022,Taux d'alphabétisation (%),63.0,Nord
2022,Taux d'alphabétisation (%),75.6,Nord
2022,Taux d'alphabétisation (%),73.4,Nord
2022,Taux d'alphabétisation (%),93.3,Nord
2022,Taux d'alphabétisation (%),70.7,Nord
2022,Taux d'alphabétisation (%),55.1,Nord
2022,Taux d'alphabétisation (%),76.9,Nord
2022,Taux d'alphabétisation (%),90.9,Nord
2022,Taux d'alphabétisation (%),75.7,Nord
2022,Taux d'alphabétisation (%),54.2,Nord
2022,Taux d'alphabétisation (%),51.8,Nord
2022,Taux d'alphabétisation (%),68.4,Nord-Est
2022,Taux d'alphabétisation (%),70.6,Nord-Est
2022,Taux d'alphabétisation (%),79.3,Nord-Est
2022,Taux d'alphabétisation (%),54.3,Nord-Est
2022,Taux d'alphabétisation (%),87.6,Nord-Est
2022,Taux d'alphabétisation (%),63.9,Nord-Est
2022,Taux d'alphabétisation (%),70.7,Nord-Est
2022,Taux d'alphabétisation (%),63.7,Nord-Est
2022,Taux d'alphabétisation (%),82.7,Nord-Est
2022,Taux d'alphabétisation (%),67.2,Nord-Est
2022,Taux d'alphabétisation (%),69.3,Nord-Est
2022,Taux d'alphabétisation (%),76.8,Nord-Est
2022,Taux d'alphabétisation (%),85.3,Nord-Est
2022,Taux d'alphabétisation (%),66.8,Nord-Est
2022,Taux d'alphabétisation (%),82.3,Nord-Est
2022,Taux d'alphabétisation (%),85.4,Nord-Est
2022,Taux d'alphabétisation (%),54.6,Nord-Est
2022,Taux d'alphabétisation (%),50.1,Nord-Est
2022,Taux d'alphabétisation (%),92.9,Nord-Est
2022,Taux d'alphabétisation (%),67.8,Nord-Est
2022,Taux d'alphabétisation (%),87.5,Nord-Est
2022,Taux d'alphabétisation (%),64.1,Nord-Ouest
2022,Taux d'alphabétisation (%),66.6,Nord-Ouest
2022,Taux d'alphabétisation (%),68.1,Nord-Ouest
2022,Taux d'alphabétisation (%),88.5,Nord-Ouest
2022,Taux d'alphabétisation (%),48.6,Nord-Ouest
2022,Taux d'alphabétisation (%),95.6,Nord-Ouest
2022,Taux d'alphabétisation (%),93.3,Nord-Ouest
2022,Taux d'alphabétisation (%),87.1,Nord-Ouest
2022,Taux d'alphabétisation (%),67.0,Nord-Ouest
2022,Taux d'alphabétisation (%),69.6,Nord-Ouest
2022,Taux d'alphabétisation (%),64.1,Nord-Ouest
2022,Taux d'alphabétisation (%),62.3,Nord-Ouest
2022,Taux d'alphabétisation (%),77.0,Nord-Ouest
2022,Taux d'alphabétisation (%),46.7,Nord-Ouest
2022,Taux d'alphabétisation (%),75.9,Nord-Ouest
2022,Taux d'alphabétisation (%),76.8,Nord-Ouest
2022,Taux d'alphabétisation (%),79.8,Nord-Ouest
2022,Taux d'alphabétisation (%),57.4,Nord-Ouest
2022,Taux d'alphabétisation (%),86.7,Nord-Ouest
2022,Taux d'alphabétisation (%),55.4,Nord-Ouest
2022,Taux d'alphabétisation (%),88.2,Nord-Ouest
2022,Taux d'alphabétisation (%),76.2,Ouest
2022,Taux d'alphabétisation (%),69.9,Ouest
2022,Taux d'alphabétisation (%),63.1,Ouest
2022,Taux d'alphabétisation (%),62.3,Ouest
2022,Taux d'alphabétisation (%),58.5,Ouest
2022,Taux d'alphabétisation (%),74.4,Ouest
2022,Taux d'alphabétisation (%),61.2,Ouest
2022,Taux d'alphabétisation (%),49.7,Ouest
2022,Taux d'alphabétisation (%),92.6,Ouest
2022,Taux d'alphabétisation (%),60.4,Ouest
2022,Taux d'alphabétisation (%),65.9,Ouest
2022,Taux d'alphabétisation (%),81.3,Ouest
2022,Taux d'alphabétisation (%),66.7,Ouest
2022,Taux d'alphabétisation (%),79.1,Ouest
2022,Taux d'alphabétisation (%),76.6,Port-au-Prince
2022,Taux d'alphabétisation (%),53.4,Port-au-Prince
2022,Taux d'alphabétisation (%),88.5,Port-au-Prince
2022,Taux d'alphabétisation (%),92.9,Port-au-Prince
2022,Taux d'alphabétisation (%),84.5,Port-au-Prince
2022,Taux d'alphabétisation (%),50.5,Port-au-Prince
2022,Taux d'alphabétisation (%),51.6,Port-au-Prince
2022,Taux d'alphabétisation (%),86.3,Port-au-Prince
2022,Taux d'alphabétisation (%),77.9,Port-au-Prince
2022,Taux d'alphabétisation (%),74.1,Port-au-Prince
2022,Taux d'alphabétisation (%),78.3,Port-au-Prince
2022,Taux d'alphabétisation (%),52.6,Port-au-Prince
2022,Taux d'alphabétisation (%),78.8,Port-au-Prince
2022,Taux d'alphabétisation (%),79.2,Port-au-Prince
2022,Taux d'alphabétisation (%),80.2,Port-au-Prince
2022,Taux d'alphabétisation (%),80.7,Port-au-Prince
2022,Taux d'alphabétisation (%),75.8,Sud
2022,Taux d'alphabétisation (%),85.3,Sud
2022,Taux d'alphabétisation (%),67.1,Sud
2022,Taux d'alphabétisation (%),73.9,Sud
2022,Taux d'alphabétisation (%),48.4,Sud
2022,Taux d'alphabétisation (%),52.8,Sud
2022,Taux d'alphabétisation (%),57.5,Sud
2022,Taux d'alphabétisation (%),70.4,Sud
2022,Taux d'alphabétisation (%),48.6,Sud
2022,Taux d'alphabétisation (%),88.5,Sud
2022,Taux d'alphabétisation (%),55.1,Sud
2022,Taux d'alphabétisation (%),78.9,Sud
2022,Taux d'alphabétisation (%),77.5,Sud
2022,Taux d'alphabétisation (%),65.6,Sud
2022,Taux d'alphabétisation (%),67.0,Sud
2022,Taux d'alphabétisation (%),69.6,Sud-Est
2022,Taux d'alphabétisation (%),85.2,Sud-Est
2022,Taux d'alphabétisation (%),49.1,Sud-Est
2022,Taux d'alphabétisation (%),93.9,Sud-Est
2022,Taux d'alphabétisation (%),62.1,Sud-Est
2022,Taux d'alphabétisation (%),63.3,Sud-Est
2022,Taux d'alphabétisation (%),69.1,Sud-Est
2022,Taux d'alphabétisation (%),91.4,Sud-Est
2022,Taux d'alphabétisation (%),54.9,Sud-Est
2022,Taux d'alphabétisation (%),56.7,Sud-Est
2022,Taux d'alphabétisation (%),51.7,Sud-Est
2022,Taux d'alphabétisation (%),58.1,Sud-Est
2022,Taux d'alphabétisation (%),57.4,Sud-Est
2022,Taux d'alphabétisation (%),64.1,Sud-Est
2022,Taux d'alphabétisation (%),82.9,Total
2022,Taux d'alphabétisation (%),55.7,Total
2022,Taux d'alphabétisation (%),70.2,Total
2022,Taux d'alphabétisation (%),60.3,Total
2022,Taux d'alphabétisation (%),60.5,Total
2022,Taux d'alphabétisation (%),52.6,Total
2022,Taux d'alphabétisation (%),85.7,Total
2022,Taux d'alphabétisation (%),47.8,Total
2022,Taux d'alphabétisation (%),78.3,Total
2022,Taux d'alphabétisation (%),78.7,Total
2022,Taux d'alphabétisation (%),90.0,Total
2022,Taux d'alphabétisation (%),64.4,Total
2022,Taux d'alphabétisation (%),84.7,Total
2022,Taux d'alphabétisation (%),51.3,Total
2022,Taux d'alphabétisation (%),46.1,Total
2022,Taux d'alphabétisation (%),83.1,Total
2022,Taux d'alphabétisation (%),65.6,Total
2022,Taux d'alphabétisation (%),56.2,Total
2022,Taux d'alphabétisation (%),50.2,Total
2022,Taux d'alphabétisation (%),87.4,Total
2022,Taux d'alphabétisation (%),53.8,Total
2022,Taux d'alphabétisation (%),69.3,Total
2022,Taux d'alphabétisation (%),74.5,Total
2023,Taux d'alphabétisation (%),75.8,Artibonite
2023,Taux d'alphabétisation (%),87.5,Artibonite
2023,Taux d'alphabétisation (%),80.2,Artibonite
2023,Taux d'alphabétisation (%),75.8,Artibonite
2023,Taux d'alphabétisation (%),71.8,Artibonite
2023,Taux d'alphabétisation (%),75.4,Artibonite
2023,Taux d'alphabétisation (%),59.5,Artibonite
2023,Taux d'alphabétisation (%),59.6,Artibonite
2023,Taux d'alphabétisation (%),48.8,Artibonite
2023,Taux d'alphabétisation (%),68.7,Artibonite
2023,Taux d'alphabétisation (%),89.3,Artibonite
2023,Taux d'alphabétisation (%),81.7,Artibonite
2023,Taux d'alphabétisation (%),83.5,Artibonite
2023,Taux d'alphabétisation (%),84.4,Artibonite
2023,Taux d'alphabétisation (%),66.3,Artibonite
2023,Taux d'alphabétisation (%),57.5,Artibonite
2023,Taux d'alphabétisation (%),50.1,Artibonite
2023,Taux d'alphabétisation (%),87.2,Artibonite
2023,Taux d'alphabétisation (%),90.7,Artibonite
2023,Taux d'alphabétisation (%),53.1,Artibonite
2023,Taux d'alphabétisation (%),91.1,Artibonite
2023,Taux d'alphabétisation (%),86.9,Centre
2023,Taux d'alphabétisation (%),88.0,Centre
2023,Taux d'alphabétisation (%),73.2,Centre
2023,Taux d'alphabétisation (%),93.9,Centre
2023,Taux d'alphabétisation (%),72.3,Centre
2023,Taux d'alphabétisation (%),48.3,Centre
2023,Taux d'alphabétisation (%),47.3,Centre
2023,Taux d'alphabétisation (%),86.2,Centre
2023,Taux d'alphabétisation (%),91.9,Centre
2023,Taux d'alphabétisation (%),78.0,Centre
2023,Taux d'alphabétisation (%),53.6,Centre
2023,Taux d'alphabétisation (%),76.7,Centre
2023,Taux d'alphabétisation (%),60.0,Grand'Anse
2023,Taux d'alphabétisation (%),53.1,Grand'Anse
2023,Taux d'alphabétisation (%),84.5,Grand'Anse
2023,Taux d'alphabétisation (%),46.5,Grand'Anse
2023,Taux d'alphabétisation (%),66.7,Grand'Anse
2023,Taux d'alphabétisation (%),81.0,Grand'Anse
2023,Taux d'alphabétisation (%),67.4,Grand'Anse
2023,Taux d'alphabétisation (%),62.8,Grand'Anse
2023,Taux d'alphabétisation (%),65.3,Grand'Anse
2023,Taux d'alphabétisation (%),85.7,Grand'Anse
2023,Taux d'alphabétisation (%),72.4,Grand'Anse
2023,Taux d'alphabétisation (%),68.6,Grand'Anse
2023,Taux d'alphabétisation (%),78.7,Grand'Anse
2023,Taux d'alphabétisation (%),74.3,Grand'Anse
2023,Taux d'alphabétisation (%),96.2,Grand'Anse
2023,Taux d'alphabétisation (%),80.7,Grand'Anse
2023,Taux d'alphabétisation (%),56.8,Grand'Anse
2023,Taux d'alphabétisation (%),46.7,Nippes
2023,Taux d'alphabétisation (%),60.5,Nippes
2023,Taux d'alphabétisation (%),76.2,Nippes
2023,Taux d'alphabétisation (%),81.3,Nippes
2023,Taux d'alphabétisation (%),62.3,Nippes
2023,Taux d'alphabétisation (%),78.4,Nippes
2023,Taux d'alphabétisation (%),92.8,Nippes
2023,Taux d'alphabétisation (%),84.2,Nippes
2023,Taux d'alphabétisation (%),48.4,Nippes
2023,Taux d'alphabétisation (%),62.7,Nippes
2023,Taux d'alphabétisation (%),54.9,Nippes
2023,Taux d'alphabétisation (%),75.7,Nippes
2023,Taux d'alphabétisation (%),85.2,Nippes
2023,Taux d'alphabétisation (%),54.5,Nippes
2023,Taux d'alphabétisation (%),48.3,Nippes
2023,Taux d'alphabétisation (%),51.9,Nippes
2023,Taux d'alphabétisation (%),81.9,Nord
2023,Taux d'alphabétisation (%),80.2,Nord
2023,Taux d'alphabétisation (%),90.1,Nord
2023,Taux d'alphabétisation (%),83.4,Nord
2023,Taux d'alphabétisation (%),50.7,Nord
2023,Taux d'alphabétisation (%),93.2,Nord
2023,Taux d'alphabétisation (%),68.2,Nord
2023,Taux d'alphabétisation (%),68.0,Nord
2023,Taux d'alphabétisation (%),64.2,Nord
2023,Taux d'alphabétisation (%),57.3,Nord
2023,Taux d'alphabétisation (%),51.5,Nord
2023,Taux d'alphabétisation (%),48.8,Nord
2023,Taux d'alphabétisation (%),93.4,Nord
2023,Taux d'alphabétisation (%),71.0,Nord
2023,Taux d'alphabétisation (%),60.9,Nord
2023,Taux d'alphabétisation (%),56.1,Nord
2023,Taux d'alphabétisation (%),66.8,Nord
2023,Taux d'alphabétisation (%),59.9,Nord
2023,Taux d'alphabétisation (%),51.0,Nord
2023,Taux d'alphabétisation (%),70.4,Nord
2023,Taux d'alphabétisation (%),93.2,Nord
2023,Taux d'alphabétisation (%),58.3,Nord
2023,Taux d'alphabétisation (%),87.0,Nord
2023,Taux d'alphabétisation (%),95.8,Nord
2023,Taux d'alphabétisation (%),67.2,Nord-Est
2023,Taux d'alphabétisation (%),48.9,Nord-Est
2023,Taux d'alphabétisation (%),61.3,Nord-Est
2023,Taux d'alphabétisation (%),61.8,Nord-Est
2023,Taux d'alphabétisation (%),79.2,Nord-Est
2023,Taux d'alphabétisation (%),64.5,Nord-Est
2023,Taux d'alphabétisation (%),65.1,Nord-Est
2023,Taux d'alphabétisation (%),92.7,Nord-Est
2023,Taux d'alphabétisation (%),67.1,Nord-Est
2023,Taux d'alphabétisation (%),56.3,Nord-Est
2023,Taux d'alphabétisation (%),62.1,Nord-Est
2023,Taux d'alphabétisation (%),93.8,Nord-Est
2023,Taux d'alphabétisation (%),67.0,Nord-Est
2023,Taux d'alphabétisation (%),89.6,Nord-Ouest
2023,Taux d'alphabétisation (%),72.8,Nord-Ouest
2023,Taux d'alphabétisation (%),84.0,Nord-Ouest
2023,Taux d'alphabétisation (%),84.2,Nord-Ouest
2023,Taux d'alphabétisation (%),84.6,Nord-Ouest
2023,Taux d'alphabétisation (%),73.8,Nord-Ouest
2023,Taux d'alphabétisation (%),57.3,Nord-Ouest
2023,Taux d'alphabétisation (%),92.1,Nord-Ouest
2023,Taux d'alphabétisation (%),93.4,Nord-Ouest
2023,Taux d'alphabétisation (%),85.0,Nord-Ouest
2023,Taux d'alphabétisation (%),56.4,Nord-Ouest
2023,Taux d'alphabétisation (%),77.5,Nord-Ouest
2023,Taux d'alphabétisation (%),63.7,Nord-Ouest
2023,Taux d'alphabétisation (%),91.3,Nord-Ouest
2023,Taux d'alphabétisation (%),74.2,Nord-Ouest
2023,Taux d'alphabétisation (%),48.9,Nord-Ouest
2023,Taux d'alphabétisation (%),58.4,Nord-Ouest
2023,Taux d'alphabétisation (%),64.3,Nord-Ouest
2023,Taux d'alphabétisation (%),83.8,Nord-Ouest
2023,Taux d'alphabétisation (%),58.0,Nord-Ouest
2023,Taux d'alphabétisation (%),95.0,Nord-Ouest
2023,Taux d'alphabétisation (%),64.7,Nord-Ouest
2023,Taux d'alphabétisation (%),95.7,Nord-Ouest
2023,Taux d'alphabétisation (%),47.2,Nord-Ouest
2023,Taux d'alphabétisation (%),72.2,Nord-Ouest
2023,Taux d'alphabétisation (%),90.9,Ouest
2023,Taux d'alphabétisation (%),50.3,Ouest
2023,Taux d'alphabétisation (%),47.1,Ouest
2023,Taux d'alphabétisation (%),75.6,Ouest
2023,Taux d'alphabétisation (%),94.4,Ouest
2023,Taux d'alphabétisation (%),81.7,Ouest
2023,Taux d'alphabétisation (%),96.1,Ouest
2023,Taux d'alphabétisation (%),91.2,Ouest
2023,Taux d'alphabétisation (%),70.1,Ouest
2023,Taux d'alphabétisation (%),65.9,Ouest
2023,Taux d'alphabétisation (%),47.3,Ouest
2023,Taux d'alphabétisation (%),52.3,Ouest
2023,Taux d'alphabétisation (%),55.1,Ouest
2023,Taux d'alphabétisation (%),64.6,Ouest
2023,Taux d'alphabétisation (%),78.9,Ouest
2023,Taux d'alphabétisation (%),56.0,Ouest
2023,Taux d'alphabétisation (%),77.7,Ouest
2023,Taux d'alphabétisation (%),54.5,Ouest
2023,Taux d'alphabétisation (%),83.7,Ouest
2023,Taux d'alphabétisation (%),86.1,Ouest
2023,Taux d'alphabétisation (%),63.8,Ouest
2023,Taux d'alphabétisation (%),51.7,Ouest
2023,Taux d'alphabétisation (%),55.0,Ouest
2023,Taux d'alphabétisation (%),55.7,Port-au-Prince
2023,Taux d'alphabétisation (%),69.3,Port-au-Prince
2023,Taux d'alphabétisation (%),88.8,Port-au-Prince
2023,Taux d'alphabétisation (%),82.8,Port-au-Prince
2023,Taux d'alphabétisation (%),48.1,Port-au-Prince
2023,Taux d'alphabétisation (%),70.6,Port-au-Prince
2023,Taux d'alphabétisation (%),58.5,Port-au-Prince
2023,Taux d'alphabétisation (%),53.3,Port-au-Prince
2023,Taux d'alphabétisation (%),70.9,Port-au-Prince
2023,Taux d'alphabétisation (%),93.5,Port-au-Prince
2023,Taux d'alphabétisation (%),77.2,Sud
2023,Taux d'alphabétisation (%),70.2,Sud
2023,Taux d'alphabétisation (%),70.6,Sud
2023,Taux d'alphabétisation (%),47.6,Sud
2023,Taux d'alphabétisation (%),49.6,Sud
2023,Taux d'alphabétisation (%),55.0,Sud
2023,Taux d'alphabétisation (%),71.7,Sud
2023,Taux d'alphabétisation (%),77.7,Sud
2023,Taux d'alphabétisation (%),53.3,Sud
2023,Taux d'alphabétisation (%),65.0,Sud
2023,Taux d'alphabétisation (%),60.6,Sud
2023,Taux d'alphabétisation (%),60.5,Sud
2023,Taux d'alphabétisation (%),57.3,Sud
2023,Taux d'alphabétisation (%),51.1,Sud
2023,Taux d'alphabétisation (%),64.8,Sud
2023,Taux d'alphabétisation (%),88.9,Sud
2023,Taux d'alphabétisation (%),88.5,Sud
2023,Taux d'alphabétisation (%),58.2,Sud
2023,Taux d'alphabétisation (%),67.2,Sud
2023,Taux d'alphabétisation (%),58.1,Sud-Est
2023,Taux d'alphabétisation (%),83.6,Sud-Est
2023,Taux d'alphabétisation (%),95.8,Sud-Est
2023,Taux d'alphabétisation (%),79.2,Sud-Est
2023,Taux d'alphabétisation (%),76.0,Sud-Est
2023,Taux d'alphabétisation (%),54.1,Sud-Est
2023,Taux d'alphabétisation (%),86.2,Sud-Est
2023,Taux d'alphabétisation (%),88.7,Sud-Est
2023,Taux d'alphabétisation (%),83.7,Sud-Est
2023,Taux d'alphabétisation (%),93.7,Sud-Est
2023,Taux d'alphabétisation (%),91.6,Sud-Est
2023,Taux d'alphabétisation (%),83.8,Sud-Est
2023,Taux d'alphabétisation (%),83.7,Sud-Est
2023,Taux d'alphabétisation (%),77.0,Sud-Est
2023,Taux d'alphabétisation (%),87.6,Sud-Est
2023,Taux d'alphabétisation (%),93.1,Sud-Est
2023,Taux d'alphabétisation (%),85.2,Sud-Est
2023,Taux d'alphabétisation (%),47.9,Sud-Est
2023,Taux d'alphabétisation (%),63.5,Sud-Est
2023,Taux d'alphabétisation (%),52.9,Sud-Est
2023,Taux d'alphabétisation (%),64.0,Sud-Est
2023,Taux d'alphabétisation (%),74.3,Sud-Est
2023,Taux d'alphabétisation (%),54.2,Sud-Est
2023,Taux d'alphabétisation (%),61.5,Sud-Est
2023,Taux d'alphabétisation (%),92.6,Total
2023,Taux d'alphabétisation (%),53.3,Total
2023,Taux d'alphabétisation (%),63.0,Total
2023,Taux d'alphabétisation (%),49.2,Total
2023,Taux d'alphabétisation (%),68.0,Total
2023,Taux d'alphabétisation (%),64.0,Total
2023,Taux d'alphabétisation (%),71.4,Total
2023,Taux d'alphabétisation (%),75.7,Total
2023,Taux d'alphabétisation (%),79.7,Total
2023,Taux d'alphabétisation (%),59.3,Total
2023,Taux d'alphabétisation (%),95.7,Total
2023,Taux d'alphabétisation (%),50.8,Total
2023,Taux d'alphabétisation (%),86.7,Total
2023,Taux d'alphabétisation (%),85.9,Total
2023,Taux d'alphabétisation (%),52.2,Total
2023,Taux d'alphabétisation (%),49.4,Total
2023,Taux d'alphabétisation (%),51.1,Total
2023,Taux d'alphabétisation (%),81.0,Total
2023,Taux d'alphabétisation (%),54.0,Total
2023,Taux d'alphabétisation (%),73.0,Total
2023,Taux d'alphabétisation (%),52.2,Total
2023,Taux d'alphabétisation (%),52.4,Total
2023,Taux d'alphabétisation (%),65.4,Total
2023,Taux d'alphabétisation (%),48.7,Total
